"","X2","X1","dist","Title 1","Title"
"1","1760544","1761008",0,"Collaborative Research: New Insights into STEM Pathways: The Role of Peers, Networks, and Demand.","Collaborative Research: New Insights into STEM Pathways: The Role of Peers, Networks, and Demand."
"2","1760609","1760544",0,"Collaborative Research: New Insights into STEM Pathways: The Role of Peers, Networks, and Demand.","Collaborative Research: New Insights into STEM Pathways: The Role of Peers, Networks, and Demand."
"3","1760609","1761008",0,"Collaborative Research: New Insights into STEM Pathways: The Role of Peers, Networks, and Demand.","Collaborative Research: New Insights into STEM Pathways: The Role of Peers, Networks, and Demand."
"4","1761086","1761158",0,"Collaborative Research: Who are Interdisciplinary STEM Doctoral Graduates? Exploring and Assessing Antecedents and Economic Consequences","Collaborative Research: Who are Interdisciplinary STEM Doctoral Graduates? Exploring and Assessing Antecedents and Economic Consequences"
"5","1806889","1856346",22,"IGE: Developing a Research Engineer Identity","IGE: Developing Reflective Engineers"
"6","1807047","1806705",1,"Collaborative Research:IGE: Scaling Faculty Development to Broaden Participation in Graduate Education","Collaborative Research: IGE: Scaling Faculty Development to Broaden Participation in Graduate Education"
"7","1819521","1820531",0,"SFS-Capacity: Collaborative: Validation of Concept Assessment Tools for Cybersecurity","SFS-Capacity: Collaborative: Validation of Concept Assessment Tools for Cybersecurity"
"8","1820608","1820573",0,"Collaborative Research: CHEESE: Cyber Human Ecosystem of Engaged Security Education","Collaborative Research: CHEESE: Cyber Human Ecosystem of Engaged Security Education"
"9","1820623","1820686",24,"Collaborative Research: Engaging the Mississippi Delta in CyberCorps","Engaging the Mississippi Delta in CyberCorps"
"10","1821757","1821753",0,"SaTC: EDU: Collaborative: Curriculum to Broaden Participation in Cybersecurity for Middle School Teachers and Students (CyberMiSTS)","SaTC: EDU: Collaborative: Curriculum to Broaden Participation in Cybersecurity for Middle School Teachers and Students (CyberMiSTS)"
"11","1821782","1821822",0,"SaTC: EDU: Collaborative: Incorporating Sociotechnical Cybersecurity Learning Within Undergraduate Capstone Courses","SaTC: EDU: Collaborative: Incorporating Sociotechnical Cybersecurity Learning Within Undergraduate Capstone Courses"
"12","1828288","1828302",4,"Collaborative Research: NRT: Cyber-Physical-Social System for Understanding and Thwarting the Illicit Economy","Collaborative Research: NRT: Cyber-Physical-Social System for Understanding & Thwarting the Illicit Economy"
"13","1828288","1828492",4,"Collaborative Research: NRT: Cyber-Physical-Social System for Understanding and Thwarting the Illicit Economy","Collaborative Research: NRT: Cyber-Physical-Social System for Understanding & Thwarting the Illicit Economy"
"14","1828288","1828462",4,"Collaborative Research: NRT: Cyber-Physical-Social System for Understanding and Thwarting the Illicit Economy","Collaborative Research: NRT: Cyber-Physical-Social System for Understanding & Thwarting the Illicit Economy"
"15","1828302","1828462",0,"Collaborative Research: NRT: Cyber-Physical-Social System for Understanding and Thwarting the Illicit Economy","Collaborative Research: NRT: Cyber-Physical-Social System for Understanding and Thwarting the Illicit Economy"
"16","1828302","1828492",0,"Collaborative Research: NRT: Cyber-Physical-Social System for Understanding and Thwarting the Illicit Economy","Collaborative Research: NRT: Cyber-Physical-Social System for Understanding and Thwarting the Illicit Economy"
"17","1828492","1828462",0,"Collaborative Research: NRT: Cyber-Physical-Social System for Understanding and Thwarting the Illicit Economy","Collaborative Research: NRT: Cyber-Physical-Social System for Understanding and Thwarting the Illicit Economy"
"18","1834214","1844136",0,"EDU: Collaborative: Using Virtual Machine Introspection for Deep Cyber Security Education","EDU: Collaborative: Using Virtual Machine Introspection for Deep Cyber Security Education"
"19","1835251","1835307",0,"NCS-FO: Integrating Non-Invasive Neuroimaging and Educational Data Mining to Improve Understanding of Robust Learning Processes","NCS-FO: Integrating Non-Invasive Neuroimaging and Educational Data Mining to Improve Understanding of Robust Learning Processes"
"20","1835251","1912474",0,"NCS-FO: Integrating Non-Invasive Neuroimaging and Educational Data Mining to Improve Understanding of Robust Learning Processes","NCS-FO: Integrating Non-Invasive Neuroimaging and Educational Data Mining to Improve Understanding of Robust Learning Processes"
"21","1839284","2139841",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"22","1839284","2139296",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"23","1839284","2141414",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"24","1839284","2043212",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"25","1839284","1938052",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"26","1839284","2147721",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"27","1839284","2035701",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"28","1839284","1842399",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"29","1839284","1937966",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"30","1839284","2137419",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"31","1839284","2040435",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"32","1839284","1939266",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"33","1839284","1842490",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"34","1839284","1848739",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"35","1839284","2137425",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"36","1839284","1938056",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"37","1839284","1842403",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"38","1839284","2136516",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"39","1839284","1841556",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"40","1839284","1842215",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"41","1839284","2139907",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"42","1839284","1840991",8,"Graduate Research Fellowship (GRFP)","Graduate Research Fellowship Program (GRFP)"
"43","1839284","2041853",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"44","1839284","2140739",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"45","1839284","2140742",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"46","1839284","2139322",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"47","1839284","2041783",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"48","1839284","2140744",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"49","1839284","1945995",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"50","1839284","2041856",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"51","1839284","2141543",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"52","1839284","2043091",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"53","1839284","2041854",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"54","1839284","1839290",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"55","1839284","1938103",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"56","1839284","1937956",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"57","1839284","1938058",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"58","1839284","2034837",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"59","1839284","2139772",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"60","1839284","2034612",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"61","1839284","1840279",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"62","1839284","2041850",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"63","1839284","2041851",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"64","1839284","2137423",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"65","1839284","1937968",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"66","1839284","2136515",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"67","1839284","1840343",1,"Graduate Research Fellowship Program  (GRFP)","Graduate Research Fellowship Program (GRFP)"
"68","1839284","1849665",1,"Graduate Research Fellowship Program(GRFP)","Graduate Research Fellowship Program (GRFP)"
"69","1839284","1940699",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"70","1839284","1946918",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"71","1839284","1842398",1,"Graduate Research Fellowship Program(GRFP)","Graduate Research Fellowship Program (GRFP)"
"72","1839284","2136337",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"73","1839284","2139905",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"74","1839284","1842491",1,"Graduate Research Fellowship Program(GRFP)","Graduate Research Fellowship Program (GRFP)"
"75","1839284","2043424",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"76","1839284","2136514",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"77","1839284","1946725",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"78","1839284","1840998",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"79","1839284","1842492",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"80","1839284","1938055",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"81","1839284","1848931",1,"Graduate Research Fellowship Program(GRFP)","Graduate Research Fellowship Program (GRFP)"
"82","1839284","2041784",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"83","1839284","1840989",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"84","1839284","1842474",1,"Graduate Research Fellowship Program(GRFP)","Graduate Research Fellowship Program (GRFP)"
"85","1839284","2139766",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"86","1839284","1840990",8,"Graduate Research Fellowship (GRFP)","Graduate Research Fellowship Program (GRFP)"
"87","1839284","2137101",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"88","1839284","1840380",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"89","1839284","1849569",1,"Graduate Research Fellowship Program(GRFP)","Graduate Research Fellowship Program (GRFP)"
"90","1839284","1840280",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"91","1839284","2038235",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"92","1839284","1840340",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"93","1839284","2141416",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"94","1839284","1937961",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"95","1839284","1849508",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"96","1839284","1839285",8,"Graduate Research Fellowship (GRFP)","Graduate Research Fellowship Program (GRFP)"
"97","1839284","1945981",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"98","1839284","2137099",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"99","1839284","2038257",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"100","1839284","2034711",7,"Graduate Research Fellowship Program","Graduate Research Fellowship Program (GRFP)"
"101","1839284","2139915",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"102","1839284","2137429",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"103","1839284","2040433",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"104","1839284","1842396",1,"Graduate Research Fellowship Program(GRFP)","Graduate Research Fellowship Program (GRFP)"
"105","1839284","2139292",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"106","1839284","2136522",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"107","1839284","1842494",1,"Graduate Research Fellowship Program(GRFP)","Graduate Research Fellowship Program (GRFP)"
"108","1839284","1940700",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"109","1839284","1845089",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"110","1839284","1842191",1,"Graduate Research Fellowship Program(GRFP)","Graduate Research Fellowship Program (GRFP)"
"111","1839284","1945994",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"112","1839284","1849509",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"113","1839284","2140743",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"114","1839284","2136513",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"115","1839284","2139433",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"116","1839284","1937959",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"117","1839284","2036197",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"118","1839284","1842213",1,"Graduate Research Fellowship Program(GRFP)","Graduate Research Fellowship Program (GRFP)"
"119","1839284","1938059",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"120","1839284","1938105",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"121","1839284","1841052",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"122","1839284","2139760",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"123","1839284","2136524",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"124","1839284","2034833",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"125","1839284","1840377",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"126","1839284","2140736",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"127","1839284","2140004",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"128","1839284","1848727",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"129","1839284","2137426",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"130","1839284","2041852",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"131","1839284","1841051",8,"Graduate Research Fellowship (GRFP)","Graduate Research Fellowship Program (GRFP)"
"132","1839284","1840344",8,"Graduate Research Fellowship (GRFP)","Graduate Research Fellowship Program (GRFP)"
"133","1839284","1840996",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"134","1839284","2137424",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"135","1839284","1842164",1,"Graduate Research Fellowship Program (GRFP )","Graduate Research Fellowship Program (GRFP)"
"136","1839284","1842190",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"137","1839284","1842484",1,"Graduate Research Fellowship Program GRFP)","Graduate Research Fellowship Program (GRFP)"
"138","1839284","1842486",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"139","1839284","2040434",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"140","1839284","1938051",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"141","1839284","1842471",1,"Graduate Research Fellowship Program(GRFP)","Graduate Research Fellowship Program (GRFP)"
"142","1839284","2139291",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"143","1839284","1839287",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"144","1839284","1842470",1,"Graduate Research Fellowship Program(GRFP)","Graduate Research Fellowship Program (GRFP)"
"145","1839284","2140747",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"146","1839284","2136518",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"147","1839284","1937963",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"148","1839284","1946726",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"149","1839284","1937964",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"150","1839284","2034607",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"151","1839284","1923332",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"152","1839284","2139297",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"153","1839284","2035702",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"154","1839284","2140001",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"155","1839284","2146759",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"156","1839284","2139757",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"157","1839284","2102417",7,"Graduate Research Fellowship Program","Graduate Research Fellowship Program (GRFP)"
"158","1839284","1939268",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"159","1839284","2039685",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"160","1839284","2042597",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"161","1839284","1842165",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"162","1839284","1937971",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"163","1839284","2039655",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"164","1839284","2034832",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"165","1839284","2137102",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"166","1839284","1946085",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"167","1839284","2137100",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"168","1839284","2139754",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"169","1839284","1946429",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"170","1839284","2043105",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"171","1839284","1842400",1,"Graduate Research Fellowship Program(GRFP)","Graduate Research Fellowship Program (GRFP)"
"172","1839284","2039656",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"173","1839284","1940701",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"174","1839284","2146752",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"175","1839284","1945996",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"176","1839284","2041855",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"177","1839284","1939267",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"178","1839284","1945954",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"179","1839284","1839289",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"180","1839284","1842487",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"181","1839284","2037786",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"182","1839284","1840995",8,"Graduate Research Fellowship (GRFP)","Graduate Research Fellowship Program (GRFP)"
"183","1839284","2041772",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"184","1839284","2038236",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"185","1839284","2034834",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"186","1839284","1946082",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"187","1839284","2139899",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"188","1839284","2037785",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"189","1839284","1842167",1,"Graduate Research Fellowship Program(GRFP)","Graduate Research Fellowship Program (GRFP)"
"190","1839284","2146755",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"191","1839284","1849525",1,"Graduate Research Fellowship Program(GRFP)","Graduate Research Fellowship Program (GRFP)"
"192","1839284","1946084",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"193","1839284","2136537",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"194","1839284","1945956",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"195","1839284","2139900",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"196","1839284","1842402",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"197","1839284","2034710",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"198","1839284","2139321",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"199","1839284","2137416",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"200","1839284","1839286",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"201","1839284","2139901",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"202","1839284","2139839",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"203","1839284","1839302",8,"Graduate Research Fellowship (GRFP)","Graduate Research Fellowship Program (GRFP)"
"204","1839284","1842401",1,"Graduate Research Fellowship Program(GRFP)","Graduate Research Fellowship Program (GRFP)"
"205","1839284","2137420",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"206","1839284","1842166",1,"Graduate Research Fellowship Program(GRFP)","Graduate Research Fellowship Program (GRFP)"
"207","1839284","1945997",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"208","1839284","2141410",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"209","1839284","2141064",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"210","1839284","1842169",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"211","1839284","2034836",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"212","1839284","2038238",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"213","1839284","2038237",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"214","1839284","1937954",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"215","1839284","1849507",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"216","1839284","1842161",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"217","1839284","1938054",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"218","1839284","2036201",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"219","1839284","1945980",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"220","1839284","2139752",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"221","1839284","2041775",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"222","1839284","2136520",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"223","1839284","1842485",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"224","1839284","2146756",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"225","1839284","1842473",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"226","1839284","1945955",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"227","1839284","2139319",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"228","1839284","2139911",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"229","1839284","1848741",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"230","1839284","2136519",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"231","1839284","1842493",1,"Graduate Research Fellowship Program(GRFP)","Graduate Research Fellowship Program (GRFP)"
"232","1839284","2139298",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"233","1839284","1845298",1,"Graduate Research Fellowship Program(GRFP)","Graduate Research Fellowship Program (GRFP)"
"234","1839284","1938092",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"235","1839284","2041857",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
"236","1839284","1841053",8,"Graduate Research Fellowship (GRFP)","Graduate Research Fellowship Program (GRFP)"
"237","1839284","1842163",1,"Graduate Research Fellowship Program(GRFP)","Graduate Research Fellowship Program (GRFP)"
"238","1839284","2140003",0,"Graduate Research Fellowship Program (GRFP)","Graduate Research Fellowship Program (GRFP)"
